sheet,slug,bank_class,Shrawan 2078,Bhadra 2078,Ashwin 2078,Kartik 2078,Mangsir 2078,Poush 2078,Magh 2078,Falgun 2078,Ashadh 2078,Shrawan 2079,Bhadra 2079,Ashwin 2079,Kartik 2079,Mangsir 2079,Poush 2079,Magh 2079,Falgun 2079,Baisakh 2079,Jestha 2079,Ashadh 2079,Shrawan 2080,Bhadra 2080,Ashwin 2080,Kartik 2080,Mangsir 2080,Poush 2080,Magh 2080,Falgun 2080,Baisakh 2080,Jestha 2080,Ashadh 2080,Shrawan 2081,Bhadra 2081,Ashwin 2081,Kartik 2081,Mangsir 2081,Poush 2081,Magh 2081,Falgun 2081,Baisakh 2081,Jestha 2081,Ashadh 2081,Shrawan 2082,Bhadra 2082,Baisakh 2082,Jestha 2082,Ashadh 2082
C4,credit-deposit-ratios--total-llp-total-loan,development,2.1703,2.0854,2.2310,2.1993,2.1460,2.1521,2.1485,2.1277,2.2086,2.1679,2.1270,2.5166,2.4953,2.4907,2.4717,2.4929,2.4997,2.1500,2.1436,2.1533,2.9986,3.0086,3.2649,3.3509,3.3425,3.6458,3.6857,3.6907,2.4735,2.4567,2.4222,3.8814,3.8680,4.1964,4.4036,4.4666,4.9348,5.0400,5.0310,3.9744,3.9400,3.8633,5.3705,5.3440,5.3231,5.3132,5.2535
C4,credit-deposit-ratios--total-llp-total-loan,finance,6.7289,6.5736,8.4187,7.9104,7.6076,7.6421,7.5548,7.4296,6.6295,6.8978,6.8522,5.8878,5.8573,5.8616,5.7945,5.7949,5.8174,7.4221,7.3927,7.2914,7.6727,7.7613,8.1020,8.1749,8.2201,8.8083,8.6279,8.5413,5.8216,5.8390,5.8014,9.3383,9.1978,9.3409,9.3800,9.7208,10.8750,11.1243,11.5647,9.3205,9.1803,9.4019,10.5453,10.5768,11.6961,11.5467,10.3477
C4,credit-deposit-ratios--total-llp-total-loan,system_total,2.4479,2.3736,2.4283,2.3972,2.3587,2.3591,2.3523,2.3388,2.4764,2.3566,2.3426,2.6318,2.6257,2.6212,2.5952,2.5849,2.5891,2.4084,2.4050,2.3614,3.4782,3.4685,3.8142,3.8368,3.8258,4.2883,4.2892,4.2892,2.5766,2.5877,2.5771,4.4244,4.3670,4.5837,4.6143,4.6835,5.1490,5.1482,5.1276,4.5580,4.5066,4.4488,5.0936,5.0572,5.3522,5.3382,5.0949
C4,financial-access--no-of-atms,commercial,3982.0000,3990.0000,3997.0000,4026.0000,4032.0000,4065.0000,4077.0000,4110.0000,3983.0000,4265.0000,4291.0000,4295.0000,4327.0000,4363.0000,4274.0000,4317.0000,4328.0000,4155.0000,4225.0000,4235.0000,4579.0000,4588.0000,4658.0000,4667.0000,4682.0000,4673.0000,4686.0000,4699.0000,4327.0000,4354.0000,4465.0000,4808.0000,4813.0000,4831.0000,4834.0000,4837.0000,4845.0000,4850.0000,4857.0000,4771.0000,4790.0000,4801.0000,4880.0000,4908.0000,4881.0000,4880.0000,4878.0000
C4,financial-access--no-of-atms,development,304.0000,307.0000,307.0000,308.0000,309.0000,309.0000,311.0000,311.0000,301.0000,326.0000,326.0000,325.0000,325.0000,332.0000,330.0000,331.0000,341.0000,313.0000,313.0000,323.0000,346.0000,346.0000,346.0000,348.0000,347.0000,347.0000,348.0000,348.0000,345.0000,345.0000,346.0000,348.0000,348.0000,348.0000,349.0000,349.0000,344.0000,344.0000,344.0000,348.0000,348.0000,348.0000,344.0000,344.0000,344.0000,344.0000,344.0000
C4,financial-access--no-of-atms,finance,43.0000,43.0000,43.0000,43.0000,43.0000,43.0000,43.0000,43.0000,41.0000,45.0000,44.0000,44.0000,44.0000,44.0000,44.0000,44.0000,44.0000,44.0000,43.0000,44.0000,44.0000,44.0000,44.0000,44.0000,44.0000,44.0000,44.0000,44.0000,44.0000,44.0000,44.0000,44.0000,44.0000,41.0000,41.0000,41.0000,40.0000,41.0000,41.0000,44.0000,44.0000,44.0000,40.0000,40.0000,41.0000,41.0000,41.0000
C4,financial-access--no-of-atms,system_total,4329.0000,4340.0000,4347.0000,4377.0000,4384.0000,4417.0000,4431.0000,4464.0000,4325.0000,4636.0000,4661.0000,4664.0000,4696.0000,4739.0000,4648.0000,4692.0000,4713.0000,4512.0000,4581.0000,4602.0000,4969.0000,4978.0000,5048.0000,5059.0000,5073.0000,5064.0000,5078.0000,5091.0000,4716.0000,4743.0000,4855.0000,5200.0000,5205.0000,5220.0000,5224.0000,5227.0000,5229.0000,5235.0000,5242.0000,5163.0000,5182.0000,5193.0000,5264.0000,5292.0000,5266.0000,5265.0000,5263.0000
C4,financial-access--no-of-branches,commercial,4766.0000,4775.0000,4822.0000,4843.0000,4847.0000,4856.0000,4867.0000,4930.0000,4753.0000,5031.0000,5054.0000,5074.0000,5090.0000,5099.0000,5029.0000,5045.0000,5049.0000,4972.0000,4994.0000,5009.0000,5021.0000,5016.0000,5015.0000,5008.0000,5022.0000,5019.0000,5036.0000,5041.0000,5003.0000,5015.0000,5049.0000,5063.0000,5063.0000,5062.0000,5065.0000,5070.0000,5078.0000,5078.0000,5081.0000,5032.0000,5030.0000,5056.0000,5101.0000,5101.0000,5083.0000,5095.0000,5099.0000
C4,financial-access--no-of-branches,development,1023.0000,1029.0000,1036.0000,1049.0000,1059.0000,1065.0000,1072.0000,1086.0000,1023.0000,1120.0000,1120.0000,1121.0000,1123.0000,1127.0000,1128.0000,1128.0000,1130.0000,1108.0000,1116.0000,1118.0000,1131.0000,1131.0000,1133.0000,1133.0000,1134.0000,1134.0000,1134.0000,1135.0000,1130.0000,1130.0000,1128.0000,1135.0000,1136.0000,1137.0000,1137.0000,1137.0000,1132.0000,1132.0000,1132.0000,1135.0000,1134.0000,1135.0000,1134.0000,1134.0000,1133.0000,1132.0000,1132.0000
C4,financial-access--no-of-branches,finance,226.0000,237.0000,243.0000,244.0000,248.0000,248.0000,251.0000,257.0000,222.0000,269.0000,273.0000,274.0000,275.0000,276.0000,280.0000,281.0000,282.0000,264.0000,264.0000,267.0000,289.0000,288.0000,288.0000,288.0000,288.0000,288.0000,288.0000,288.0000,283.0000,287.0000,284.0000,288.0000,288.0000,289.0000,289.0000,292.0000,291.0000,291.0000,291.0000,288.0000,288.0000,288.0000,291.0000,291.0000,291.0000,291.0000,291.0000
C4,financial-access--no-of-branches,system_total,6015.0000,6041.0000,6101.0000,6136.0000,6154.0000,6169.0000,6190.0000,6273.0000,5998.0000,6420.0000,6447.0000,6469.0000,6488.0000,6502.0000,6437.0000,6454.0000,6461.0000,6344.0000,6374.0000,6394.0000,6441.0000,6435.0000,6436.0000,6429.0000,6444.0000,6441.0000,6458.0000,6464.0000,6416.0000,6432.0000,6461.0000,6486.0000,6487.0000,6488.0000,6491.0000,6499.0000,6501.0000,6501.0000,6504.0000,6455.0000,6452.0000,6479.0000,6526.0000,6526.0000,6507.0000,6518.0000,6522.0000
C4,financial-access--no-of-branchless-banking-centers,commercial,1706.0000,1706.0000,1752.0000,1752.0000,1752.0000,1626.0000,1568.0000,1553.0000,1706.0000,1481.0000,1472.0000,1475.0000,1395.0000,1398.0000,1402.0000,1411.0000,1345.0000,1522.0000,1516.0000,1526.0000,1285.0000,1284.0000,1279.0000,1251.0000,1203.0000,1204.0000,1196.0000,1200.0000,1334.0000,1309.0000,1298.0000,1090.0000,1092.0000,1083.0000,1072.0000,1054.0000,1048.0000,1011.0000,989.0000,1153.0000,1131.0000,1112.0000,810.0000,801.0000,934.0000,863.0000,816.0000
C4,financial-access--no-of-branchless-banking-centers,development,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0000,25.0000,25.0000,25.0000,26.0000,26.0000,26.0000,22.0000,0.0000,14.0000,22.0000,21.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,21.0000,21.0000,21.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,6.0000,6.0000,17.0000,17.0000,6.0000
C4,financial-access--no-of-branchless-banking-centers,finance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
C4,financial-access--no-of-branchless-banking-centers,system_total,1706.0000,1706.0000,1752.0000,1752.0000,1752.0000,1626.0000,1568.0000,1553.0000,1706.0000,1503.0000,1497.0000,1500.0000,1420.0000,1424.0000,1428.0000,1437.0000,1367.0000,1522.0000,1530.0000,1548.0000,1306.0000,1301.0000,1296.0000,1268.0000,1220.0000,1221.0000,1213.0000,1217.0000,1355.0000,1330.0000,1319.0000,1107.0000,1109.0000,1100.0000,1089.0000,1071.0000,1065.0000,1028.0000,1006.0000,1170.0000,1148.0000,1129.0000,816.0000,807.0000,951.0000,880.0000,822.0000
C4,financial-access--no-of-branchless-banking-customers,commercial,230154.0000,230154.0000,235481.0000,235481.0000,235481.0000,262325.0000,266530.0000,271113.0000,230154.0000,291164.0000,296178.0000,300723.0000,299728.0000,302899.0000,303039.0000,305156.0000,304817.0000,277201.0000,278855.0000,283351.0000,320380.0000,320346.0000,319781.0000,309209.0000,299373.0000,300509.0000,302967.0000,312127.0000,315628.0000,319270.0000,320700.0000,297992.0000,299566.0000,299421.0000,297229.0000,296905.0000,298473.0000,296272.0000,292025.0000,299502.0000,300009.0000,299943.0000,275153.0000,276781.0000,287374.0000,276289.0000,276653.0000
C4,financial-access--no-of-branchless-banking-customers,development,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.0000,123.0000,107.0000,78.0000,73.0000,73.0000,41.0000,74.0000,0.0000,107.0000,129.0000,49.0000,49.0000,49.0000,1440.0000,1462.0000,1489.0000,1522.0000,1560.0000,49.0000,45.0000,49.0000,1664.0000,1677.0000,1679.0000,1363.0000,1367.0000,1374.0000,1188.0000,1188.0000,1603.0000,1629.0000,1646.0000,1029.0000,1029.0000,1018.0000,1027.0000,1027.0000
C4,financial-access--no-of-branchless-banking-customers,finance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
C4,financial-access--no-of-branchless-banking-customers,system_total,230154.0000,230154.0000,235481.0000,235481.0000,235481.0000,262325.0000,266530.0000,271113.0000,230154.0000,291319.0000,296301.0000,300830.0000,299806.0000,302972.0000,303112.0000,305197.0000,304891.0000,277201.0000,278962.0000,283480.0000,320429.0000,320395.0000,319830.0000,310649.0000,300835.0000,301998.0000,304489.0000,313687.0000,315677.0000,319315.0000,320749.0000,299656.0000,301243.0000,301100.0000,298592.0000,298272.0000,299847.0000,297460.0000,293213.0000,301105.0000,301638.0000,301589.0000,276182.0000,277810.0000,288392.0000,277316.0000,277680.0000
C4,financial-access--no-of-credit-cards,commercial,192370.0000,192370.0000,204956.0000,204956.0000,210673.0000,215199.0000,216273.0000,219946.0000,192370.0000,250612.0000,258021.0000,262881.0000,269389.0000,269986.0000,275942.0000,278174.0000,281873.0000,230522.0000,234628.0000,238794.0000,286849.0000,290966.0000,297832.0000,299815.0000,302269.0000,304655.0000,281273.0000,281316.0000,274534.0000,279663.0000,283126.0000,288836.0000,291682.0000,294901.0000,297174.0000,298506.0000,304588.0000,305487.0000,306292.0000,284432.0000,285689.0000,287365.0000,315280.0000,317930.0000,303654.0000,311260.0000,315138.0000
C4,financial-access--no-of-credit-cards,development,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,22.0000,64.0000,87.0000,145.0000,147.0000,149.0000,153.0000,0.0000,0.0000,0.0000,1302.0000,726.0000,1330.0000,1421.0000,1451.0000,1003.0000,1672.0000,1708.0000,156.0000,577.0000,646.0000,1900.0000,1936.0000,1963.0000,1979.0000,1990.0000,2017.0000,2936.0000,2997.0000,1821.0000,1833.0000,1874.0000,3357.0000,3413.0000,3139.0000,3193.0000,3290.0000
C4,financial-access--no-of-credit-cards,finance,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
C4,financial-access--no-of-credit-cards,system_total,192370.0000,192370.0000,204956.0000,204956.0000,210673.0000,215199.0000,216273.0000,219946.0000,192370.0000,250618.0000,258043.0000,262945.0000,269476.0000,270131.0000,276089.0000,278323.0000,282026.0000,230522.0000,234628.0000,238794.0000,288151.0000,291692.0000,299162.0000,301236.0000,303720.0000,305658.0000,282945.0000,283024.0000,274690.0000,280240.0000,283772.0000,290736.0000,293618.0000,296864.0000,299153.0000,300496.0000,306605.0000,308423.0000,309289.0000,286253.0000,287522.0000,289239.0000,318637.0000,321343.0000,306793.0000,314453.0000,318428.0000
C4,financial-access--no-of-debit-cards,commercial,8459435.0000,8459435.0000,8950632.0000,8950632.0000,9328064.0000,9399525.0000,9534380.0000,9742605.0000,8459435.0000,10480871.0000,10707067.0000,10894119.0000,11054835.0000,11214490.0000,11494790.0000,11561577.0000,11106589.0000,10073494.0000,10298704.0000,10274413.0000,11493742.0000,11580159.0000,11667570.0000,11688938.0000,11695238.0000,11736515.0000,11483486.0000,11569824.0000,10933962.0000,11365860.0000,11358426.0000,11840876.0000,11922081.0000,11968637.0000,12043762.0000,11995383.0000,12117170.0000,12203078.0000,12215623.0000,11660281.0000,11777239.0000,11757746.0000,12357717.0000,12444742.0000,12243187.0000,12291091.0000,12373593.0000
C4,financial-access--no-of-debit-cards,development,348411.0000,348411.0000,384287.0000,384287.0000,392904.0000,417846.0000,439496.0000,456316.0000,348411.0000,555279.0000,595018.0000,615641.0000,634894.0000,655892.0000,676559.0000,692115.0000,714158.0000,491432.0000,507568.0000,538672.0000,846501.0000,886055.0000,909274.0000,920908.0000,926594.0000,951382.0000,983590.0000,1023645.0000,769415.0000,808791.0000,826506.0000,1092733.0000,1110208.0000,1125203.0000,1133271.0000,1151057.0000,1172122.0000,1184155.0000,1192043.0000,1070160.0000,1089575.0000,1076072.0000,1228018.0000,1240508.0000,1214017.0000,1225371.0000,1216322.0000
C4,financial-access--no-of-debit-cards,finance,32009.0000,32009.0000,34759.0000,34759.0000,36951.0000,37850.0000,39031.0000,39552.0000,32009.0000,44800.0000,47277.0000,47414.0000,49244.0000,50147.0000,51038.0000,51814.0000,53902.0000,41623.0000,42559.0000,43272.0000,60706.0000,63661.0000,62778.0000,63714.0000,58336.0000,59163.0000,57045.0000,57716.0000,57217.0000,59715.0000,60553.0000,63696.0000,64836.0000,67619.0000,68807.0000,71752.0000,73882.0000,70392.0000,72761.0000,59215.0000,61036.0000,59710.0000,76086.0000,78289.0000,74346.0000,75552.0000,75877.0000
C4,financial-access--no-of-debit-cards,system_total,8839855.0000,8839855.0000,9369678.0000,9369678.0000,9757919.0000,9855221.0000,10012907.0000,10238473.0000,8839855.0000,11080950.0000,11349362.0000,11557174.0000,11738973.0000,11920529.0000,12222387.0000,12305506.0000,11874649.0000,10606549.0000,10848831.0000,10856357.0000,12400949.0000,12529875.0000,12639622.0000,12673560.0000,12680168.0000,12747060.0000,12524121.0000,12651185.0000,11760594.0000,12234366.0000,12245485.0000,12997305.0000,13097125.0000,13161459.0000,13245840.0000,13218192.0000,13363174.0000,13457625.0000,13480427.0000,12789656.0000,12927850.0000,12893528.0000,13661821.0000,13763539.0000,13531550.0000,13592014.0000,13665792.0000
C4,financial-access--no-of-deposit-accounts,commercial,32927622.0000,32927622.0000,34267464.0000,34267464.0000,35261810.0000,35780292.0000,36219362.0000,36818548.0000,32927622.0000,39413226.0000,39880391.0000,40473548.0000,40861621.0000,41137817.0000,41626158.0000,41995817.0000,42360165.0000,37909528.0000,38370270.0000,38892532.0000,44441508.0000,44814267.0000,45243527.0000,45398207.0000,45734977.0000,45911042.0000,46368298.0000,46607673.0000,43109676.0000,43546039.0000,43981888.0000,48234217.0000,48608181.0000,48836432.0000,49043391.0000,49315090.0000,49651137.0000,49868856.0000,50063503.0000,47177232.0000,47512704.0000,47884755.0000,51615759.0000,51856252.0000,50620362.0000,50986171.0000,51380289.0000
C4,financial-access--no-of-deposit-accounts,development,4332374.4820,4332374.4820,4602033.0000,4602033.0000,4612613.0000,4850419.0000,4941026.0000,5037845.0000,4332374.4820,5536795.0000,5653594.0000,5698914.0000,5840950.0000,5905198.0000,5977245.0000,6043668.0000,6097350.0000,5264603.0000,5271640.0000,5436035.0000,6503896.0000,6566983.0000,6657945.0000,6684471.0000,6740894.0000,6802570.0000,6864807.0000,6941886.0000,6241681.0000,6345790.0000,6413689.0000,7119443.0000,7195765.0000,7224891.0000,7259642.0000,7323775.0000,7339256.0000,7360393.0000,7387821.0000,7009032.0000,7084449.0000,7118102.0000,7543037.0000,7578060.0000,7445145.0000,7475347.0000,7515806.0000
C4,financial-access--no-of-deposit-accounts,finance,510989.0000,510989.0000,544058.0000,544058.0000,563439.0000,619484.0000,582591.0000,594678.0000,510989.0000,655978.0000,668708.0000,683181.0000,697673.0000,707287.0000,721536.0000,735750.0000,747999.0000,618447.0000,624552.0000,643402.0000,792627.0000,802337.0000,812717.0000,818353.0000,827507.0000,836694.0000,844368.0000,851161.0000,762141.0000,774376.0000,782346.0000,901645.0000,922682.0000,914035.0000,923270.0000,927905.0000,935402.0000,943451.0000,948460.0000,866340.0000,878765.0000,892923.0000,999637.0000,1019281.0000,962971.0000,967849.0000,985258.0000
C4,financial-access--no-of-deposit-accounts,system_total,37770985.4820,37770985.4820,39413555.0000,39413555.0000,40437862.0000,41250195.0000,41742979.0000,42451071.0000,37770985.4820,45605999.0000,46202693.0000,46855643.0000,47400244.0000,47750302.0000,48324939.0000,48775235.0000,49205514.0000,43792578.0000,44266462.0000,44971969.0000,51738031.0000,52183587.0000,52714189.0000,52901031.0000,53303378.0000,53550306.0000,54077473.0000,54400720.0000,50113498.0000,50666205.0000,51177923.0000,56255305.0000,56726628.0000,56975358.0000,57226303.0000,57566770.0000,57925795.0000,58172700.0000,58399784.0000,55052604.0000,55475918.0000,55895780.0000,60158433.0000,60453593.0000,59028478.0000,59429367.0000,59881353.0000
C4,financial-access--no-of-institutions,commercial,27.0000,27.0000,27.0000,27.0000,27.0000,27.0000,27.0000,27.0000,27.0000,26.0000,26.0000,26.0000,26.0000,26.0000,22.0000,22.0000,21.0000,27.0000,27.0000,26.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,21.0000,21.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000
C4,financial-access--no-of-institutions,development,18.0000,18.0000,18.0000,17.0000,17.0000,17.0000,17.0000,17.0000,18.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000
C4,financial-access--no-of-institutions,finance,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000,17.0000
C4,financial-access--no-of-institutions,system_total,62.0000,62.0000,62.0000,61.0000,61.0000,61.0000,61.0000,61.0000,62.0000,60.0000,60.0000,60.0000,60.0000,60.0000,56.0000,56.0000,55.0000,61.0000,61.0000,60.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,55.0000,55.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000,54.0000
C4,financial-access--no-of-internet-banking-customers,commercial,1115532.0000,1115532.0000,1193506.0000,1193506.0000,1201373.0000,1225628.0000,1242649.0000,1257970.0000,1115532.0000,1293663.0000,1280515.0000,1286529.0000,1311587.0000,1321484.0000,1316944.0000,1302901.0000,1305874.0000,1224065.0000,1237108.0000,1279475.0000,1376533.0000,1367716.0000,1102915.0000,1232173.0000,1254850.0000,1279818.0000,1282055.0000,1314400.0000,1315669.0000,1331969.0000,1347970.0000,1362344.0000,1381201.0000,1416159.0000,1438385.0000,1463800.0000,1487355.0000,1507099.0000,1535274.0000,1361489.0000,1361044.0000,1325072.0000,1629809.0000,1653625.0000,1813406.0000,2051645.0000,1601513.0000
C4,financial-access--no-of-internet-banking-customers,development,37063.0000,37063.0000,56673.0000,56673.0000,310504.0000,321752.0000,331465.0000,341885.0000,37063.0000,402708.0000,414866.0000,422379.0000,428362.0000,437114.0000,440656.0000,450346.0000,461514.0000,372910.0000,385108.0000,394563.0000,496790.0000,506683.0000,507934.0000,512706.0000,519205.0000,530332.0000,538587.0000,545796.0000,474523.0000,485187.0000,494753.0000,584399.0000,589301.0000,593859.0000,602362.0000,608121.0000,613888.0000,617154.0000,588559.0000,561839.0000,569122.0000,578387.0000,602175.0000,605634.0000,591661.0000,595295.0000,599316.0000
C4,financial-access--no-of-internet-banking-customers,finance,7726.0000,7726.0000,8407.0000,8407.0000,8723.0000,8951.0000,9139.0000,9354.0000,7726.0000,10498.0000,10710.0000,10825.0000,10987.0000,11141.0000,11332.0000,11554.0000,11746.0000,9854.0000,10058.0000,10272.0000,13723.0000,13946.0000,14160.0000,14314.0000,14602.0000,14942.0000,15207.0000,14786.0000,12873.0000,13269.0000,13472.0000,16084.0000,16315.0000,16506.0000,16691.0000,16910.0000,17141.0000,17351.0000,17590.0000,15560.0000,15570.0000,15863.0000,18788.0000,19003.0000,17971.0000,18203.0000,18512.0000
C4,financial-access--no-of-internet-banking-customers,system_total,1160321.0000,1160321.0000,1258586.0000,1258586.0000,1520600.0000,1556331.0000,1583253.0000,1609209.0000,1160321.0000,1706869.0000,1706091.0000,1719733.0000,1750936.0000,1769739.0000,1768932.0000,1764801.0000,1779134.0000,1606829.0000,1632274.0000,1684310.0000,1887046.0000,1888345.0000,1625009.0000,1759193.0000,1788657.0000,1825092.0000,1835849.0000,1874982.0000,1803065.0000,1830425.0000,1856195.0000,1962827.0000,1986817.0000,2026524.0000,2057438.0000,2088831.0000,2118384.0000,2141604.0000,2141423.0000,1938888.0000,1945736.0000,1919322.0000,2250772.0000,2278262.0000,2423038.0000,2665143.0000,2219341.0000
C4,financial-access--no-of-loan-accounts,commercial,1366442.0000,1366442.0000,1416257.0000,1416257.0000,1441299.0000,1453733.0000,1458751.0000,1488293.0000,1366442.0000,1497764.0000,1498603.0000,1489762.5557,1495780.5557,1485750.0000,1503766.0000,1508989.0000,1528172.0000,1489942.0000,1501662.7618,1491767.0000,1517743.0000,1518728.0000,1524060.0000,1514176.0000,1527714.0000,1534416.0000,1540263.0000,1546277.0000,1516725.0000,1527353.0000,1512193.0000,1574414.0000,1583669.0000,1587391.0000,1595645.0000,1605453.0000,1605815.0000,1611457.0000,1619313.0000,1560666.0000,1571038.0000,1567508.0000,1643791.0000,1662342.0000,1632914.0000,1644545.0000,1638285.0000
C4,financial-access--no-of-loan-accounts,development,300631.0000,300631.0000,311089.0000,311089.0000,311903.0000,308596.0000,309175.0000,308337.0000,300631.0000,292431.0000,294722.2340,291615.0000,290198.0000,288322.0000,287581.0000,285837.0000,284764.0000,303637.0000,301295.0000,295692.0000,289170.0000,288423.0000,288341.0000,290426.0000,288575.0000,290491.0000,289096.0000,287729.0000,284645.0000,286834.0000,291236.0000,281810.0000,282006.0000,281196.0000,279527.0000,278782.0000,275950.0000,274023.0000,273735.0000,288055.0000,286967.0000,282627.0000,266884.0000,267303.0000,272438.0000,271027.0000,268817.0000
C4,financial-access--no-of-loan-accounts,finance,35122.0000,35122.0000,37112.0000,37112.0000,39348.0000,39225.0000,39826.0000,40420.0000,35122.0000,41513.0000,41610.0000,40409.0000,41587.0000,41613.2000,41818.2000,41659.0000,41662.0000,41239.0000,41570.0000,41585.0000,41787.0000,41919.0000,42065.0000,42162.0000,42066.0000,42176.0000,42300.0000,42467.0000,41560.0000,41593.0000,41784.0000,43259.0000,43524.0000,43647.0000,43754.0000,43875.0000,43959.0000,44313.0000,44432.0000,42855.0000,43046.0000,43135.0000,58572.0000,63589.0000,47656.0000,50986.0000,54367.0000
C4,financial-access--no-of-loan-accounts,system_total,1702195.0000,1702195.0000,1764458.0000,1764458.0000,1792550.0000,1801554.0000,1807752.0000,1837050.0000,1702195.0000,1831708.0000,1834935.2340,1821786.5557,1827565.5557,1815685.2000,1833165.2000,1836485.0000,1854598.0000,1834818.0000,1844527.7618,1829044.0000,1848700.0000,1849070.0000,1854466.0000,1846764.0000,1858355.0000,1867083.0000,1871659.0000,1876473.0000,1842930.0000,1855780.0000,1845213.0000,1899483.0000,1909199.0000,1912234.0000,1918926.0000,1928110.0000,1925724.0000,1929793.0000,1937480.0000,1891576.0000,1901051.0000,1893270.0000,1969247.0000,1993234.0000,1953008.0000,1966558.0000,1961469.0000
C4,financial-access--no-of-mobile-banking-customers,commercial,12638366.0000,12638366.0000,13453739.0000,13453739.0000,14145910.0000,14363165.0000,14561972.0000,14871058.0000,12638366.0000,16346396.0000,16512275.0000,16680601.0000,16934219.0000,17234639.0000,17471798.0000,17406887.0000,17382472.0000,15577669.0000,15797042.0000,16091464.0000,18712695.0000,18926749.0000,19201179.0000,19318416.0000,19481654.0000,20006586.0000,20218210.0000,20439360.0000,17967229.0000,18220540.0000,18438455.0000,21413334.0000,21613912.0000,21867428.0000,22063670.0000,22284561.0000,22535858.0000,22746846.0000,22923661.0000,20332694.0000,20923482.0000,21141088.0000,24014023.0000,24216992.0000,23379325.0000,23548722.0000,23787529.0000
